time_s,dP_Pa,O2_pct,exhale_state
190.277,0.0,18.63,0
190.377,0.0,18.63,0
190.477,0.0,18.63,0
190.577,2.456,18.63,0
190.677,3.569,18.63,0
190.777,3.648,18.63,1
190.877,3.073,18.63,1
190.977,2.764,18.63,1
191.077,2.502,18.59,1
191.177,2.098,18.59,1
191.277,1.419,18.59,1
191.377,0.0,18.59,1
191.477,0.0,18.59,1
191.577,0.0,18.59,0
191.677,0.0,18.63,0
191.777,0.0,18.63,0
191.877,0.0,18.63,0
191.977,0.0,18.63,0
192.077,0.0,18.63,0
192.177,0.0,18.63,0
192.277,0.0,18.63,0
192.377,3.027,18.63,0
192.477,3.339,18.63,0
192.577,3.519,18.63,1
192.677,3.119,18.63,1
192.777,2.852,18.63,1
192.877,2.098,18.59,1
192.977,1.373,18.59,1
193.077,0.356,18.59,1
193.177,0.0,18.59,1
193.277,0.0,18.59,1
193.377,0.0,18.59,0
193.477,0.0,18.63,0
193.577,0.0,18.63,0
193.677,0.0,18.63,0
193.777,0.0,18.63,0
193.877,0.0,18.63,0
193.977,0.0,18.63,0
194.077,0.0,18.63,0
194.177,2.014,18.63,0
194.277,2.056,18.63,0
194.377,2.098,18.63,1
194.477,1.656,18.63,1
194.577,1.606,18.63,1
194.677,1.419,18.63,1
194.777,1.194,18.63,1
194.877,0.71,18.63,1
194.977,0.0,18.63,1
195.077,0.0,18.63,1
195.177,0.0,18.63,0
195.277,0.0,18.66,0
195.377,0.0,18.66,0
195.477,0.0,18.66,0
195.577,0.0,18.66,0
195.677,0.0,18.66,0
195.777,0.0,18.66,0
195.877,0.798,18.66,0
195.977,3.073,18.66,0
196.077,3.031,18.66,1
196.177,2.806,18.66,1
196.277,2.548,18.66,1
196.377,2.277,18.66,1
196.477,1.56,18.66,1
196.577,1.514,18.66,1
196.677,0.623,18.66,1
196.777,0.0,18.66,1
196.877,0.0,18.66,1
196.977,0.0,18.66,0
197.077,0.0,18.73,0
197.177,0.0,18.73,0
197.277,0.0,18.73,0
197.377,0.0,18.73,0
197.477,0.0,18.73,0
197.577,0.0,18.73,0
197.677,3.344,18.66,0
197.777,4.185,18.66,0
197.877,3.739,18.66,1
197.977,4.01,18.66,1
198.077,2.852,18.66,1
198.177,2.594,18.66,1
198.277,0.356,18.63,1
198.377,0.0,18.63,1
198.477,0.0,18.63,1
198.577,0.0,18.63,0
198.677,0.0,18.63,0
198.777,0.0,18.63,0
198.877,0.0,18.63,0
198.977,0.0,18.63,0
199.077,0.0,18.63,0
199.177,0.0,18.63,0
199.277,3.427,18.63,0
199.377,4.277,18.63,0
199.477,4.589,18.59,1
199.577,3.339,18.59,1
199.677,3.827,18.59,1
199.777,2.635,18.59,1
199.877,2.41,18.59,1
199.977,2.323,18.59,1
200.077,0.089,18.56,1
200.177,0.0,18.56,1
200.277,0.0,18.56,0
200.377,0.0,18.56,0
200.477,0.0,18.56,0
200.577,0.0,18.56,0
200.677,0.0,18.56,0
200.777,0.0,18.56,0
200.877,0.0,18.56,0
200.977,4.994,18.56,0
201.077,5.31,18.56,0
201.177,4.998,18.56,1
201.277,4.719,18.52,1
201.377,3.744,18.52,1
201.477,3.519,18.52,1
201.577,0.531,18.52,1
201.677,0.0,18.52,1
201.777,0.0,18.52,1
201.877,0.0,18.52,0
201.977,0.0,18.52,0
202.077,0.0,18.52,0
202.177,0.0,18.52,0
202.277,0.0,18.52,0
202.377,0.0,18.52,0
202.477,0.0,18.52,0
202.577,0.885,18.52,0
202.677,3.61,18.52,0
202.777,3.835,18.52,1
202.877,3.519,18.52,1
202.977,3.61,18.52,1
203.077,2.014,18.49,1
203.177,2.235,18.49,1
203.277,0.448,18.49,1
203.377,0.135,18.49,1
203.477,0.0,18.49,1
203.577,0.0,18.49,1
203.677,0.0,18.52,0
203.777,0.0,18.52,0
203.877,0.0,18.52,0
203.977,0.0,18.52,0
204.077,0.0,18.52,0
204.177,0.0,18.52,0
204.277,2.898,18.52,0
204.377,3.344,18.52,0
204.477,3.923,18.52,1
204.577,2.76,18.52,1
204.677,3.164,18.52,1
204.777,1.61,18.52,1
204.877,1.331,18.52,1
204.977,0.0,18.52,1
205.077,0.0,18.52,1
205.177,0.0,18.52,0
205.277,0.0,18.52,0
205.377,0.0,18.52,0
205.477,0.0,18.56,0
205.577,0.0,18.56,0
205.677,0.0,18.56,0
205.777,0.0,18.56,0
205.877,2.764,18.56,0
205.977,6.577,18.56,0
206.077,4.319,18.56,1
206.177,4.819,18.56,1
206.277,2.764,18.56,1
206.377,3.473,18.56,1
206.477,1.831,18.56,1
206.577,1.019,18.56,1
206.677,0.0,18.59,1
206.777,0.0,18.59,1
206.877,0.0,18.59,0
206.977,0.0,18.59,0
207.077,0.0,18.59,0
207.177,0.0,18.59,0
207.277,0.0,18.59,0
207.377,0.0,18.59,0
207.477,1.969,18.59,0
207.577,3.969,18.59,0
207.677,3.602,18.59,1
207.777,3.031,18.59,1
207.877,2.806,18.52,1
207.977,2.369,18.52,1
208.077,2.456,18.52,1
208.177,0.977,18.52,1
208.277,0.0,18.52,1
208.377,0.0,18.52,1
208.477,0.0,18.56,0
208.577,0.0,18.56,0
208.677,0.0,18.56,0
208.777,0.0,18.56,0
208.877,0.0,18.56,0
208.977,0.0,18.56,0
209.077,1.331,18.56,0
209.177,2.456,18.56,0
209.277,2.989,18.56,1
209.377,3.256,18.56,1
209.477,3.21,18.56,1
209.577,2.764,18.56,1
209.677,2.502,18.52,1
209.777,1.56,18.52,1
209.877,0.0,18.52,1
209.977,0.0,18.52,1
210.077,0.0,18.52,0
210.177,0.0,18.52,0
210.277,0.0,18.56,0
210.377,0.0,18.56,0
210.477,0.0,18.56,0
210.577,0.0,18.56,0
210.677,1.702,18.56,0
210.777,4.102,18.56,0
210.877,4.102,18.56,1
210.977,3.835,18.56,1
211.077,3.302,18.56,1
211.177,2.594,18.56,1
211.277,2.098,18.56,1
211.377,0.0,18.56,1
211.477,0.0,18.59,1
211.577,0.0,18.59,0
211.677,0.0,18.59,0
211.777,0.0,18.59,0
211.877,0.0,18.59,0
211.977,0.0,18.59,0
212.077,0.0,18.59,0
212.177,0.0,18.59,0
212.277,1.606,18.59,0
212.377,4.444,18.59,0
212.477,4.489,18.59,1
212.577,3.744,18.59,1
212.677,3.569,18.56,1
212.777,2.944,18.56,1
212.877,2.056,18.56,1
212.977,0.0,18.56,1
213.077,0.0,18.56,1
213.177,0.0,18.56,0
213.277,0.0,18.59,0
213.377,0.0,18.59,0
213.477,0.0,18.59,0
213.577,0.0,18.59,0
213.677,0.0,18.59,0
213.777,0.0,18.59,0
213.877,2.852,18.59,0
213.977,3.61,18.59,0
214.077,3.385,18.59,1
214.177,2.852,18.59,1
214.277,3.027,18.59,1
214.377,2.852,18.59,1
214.477,1.702,18.56,1
214.577,0.402,18.56,1
214.677,0.0,18.56,1
214.777,0.0,18.56,1
214.877,0.0,18.56,0
214.977,0.0,18.56,0
215.077,0.0,18.59,0
215.177,0.0,18.59,0
215.277,0.0,18.59,0
215.377,0.0,18.59,0
215.477,1.064,18.59,0
215.577,2.594,18.59,0
215.677,2.677,18.56,1
215.777,2.456,18.56,1
215.877,2.144,18.56,1
215.977,1.923,18.56,1
216.077,1.331,18.56,1
216.177,0.0,18.56,1
216.277,0.0,18.56,1
216.377,0.0,18.56,0
216.477,0.0,18.56,0
216.577,0.0,18.56,0
216.677,0.0,18.56,0
216.777,0.0,18.56,0
216.877,0.0,18.63,0
216.977,0.0,18.63,0
217.077,0.0,18.63,0
217.177,2.989,18.63,0
217.277,3.073,18.63,0
217.377,4.01,18.63,1
217.477,2.456,18.59,1
217.577,3.031,18.59,1
217.677,1.373,18.59,1
217.777,1.61,18.59,1
217.877,0.31,18.59,1
217.977,0.839,18.59,1
218.077,0.0,18.63,1
218.177,0.0,18.63,1
218.277,0.0,18.63,0
218.377,0.0,18.63,0
218.477,0.0,18.63,0
218.577,0.0,18.63,0
218.677,0.0,18.66,0
218.777,0.0,18.66,0
218.877,0.0,18.66,0
218.977,0.0,18.66,0
219.077,2.281,18.66,0
219.177,3.164,18.66,0
219.277,3.61,18.63,1
219.377,2.098,18.63,1
219.477,2.456,18.63,1
219.577,0.177,18.63,1
219.677,0.448,18.63,1
219.777,0.0,18.63,1
219.877,0.0,18.59,1
219.977,0.0,18.59,0
220.077,0.0,18.59,0
220.177,0.0,18.59,0
220.277,0.0,18.59,0
220.377,0.0,18.59,0
220.477,0.0,18.66,0
220.577,2.677,18.66,0
220.677,4.185,18.66,0
220.777,4.627,18.66,1
220.877,2.635,18.66,1
220.977,2.944,18.66,1
221.077,0.794,18.66,1
221.177,1.331,18.66,1
221.277,0.0,18.66,1
221.377,0.0,18.66,1
221.477,0.0,18.66,0
221.577,0.0,18.66,0
221.677,0.0,18.69,0
221.777,0.0,18.69,0
221.877,0.0,18.69,0
221.977,0.0,18.69,0
222.077,2.014,18.69,0
222.177,3.61,18.69,0
222.277,3.789,18.69,1
222.377,2.635,18.69,1
222.477,2.502,18.69,1
222.577,1.61,18.69,1
222.677,0.706,18.69,1
222.777,0.0,18.69,1
222.877,0.0,18.69,1
222.977,0.0,18.69,0
223.077,0.0,18.69,0
223.177,0.0,18.69,0
223.277,0.0,18.69,0
223.377,0.0,18.69,0
223.477,0.0,18.69,0
223.577,1.064,18.69,0
223.677,3.969,18.69,0
223.777,3.877,18.69,1
223.877,3.656,18.69,1
223.977,3.256,18.69,1
224.077,2.323,18.66,1
224.177,1.419,18.66,1
224.277,0.31,18.66,1
224.377,0.0,18.66,1
224.477,0.0,18.66,1
224.577,0.0,18.66,0
224.677,0.0,18.73,0
224.777,0.0,18.73,0
224.877,0.0,18.73,0
224.977,0.0,18.73,0
225.077,0.0,18.73,0
225.177,0.0,18.73,0
225.277,0.0,18.69,0
225.377,0.0,18.69,0
225.477,0.0,18.69,0
225.577,0.0,18.69,0
225.677,0.0,18.69,0
225.777,0.0,18.69,0
225.877,0.0,18.66,0
225.977,0.0,18.66,0
226.077,0.0,18.66,0
226.177,0.0,18.66,0
226.277,0.0,18.66,0
226.377,3.569,18.66,0
226.477,10.319,18.59,0
226.577,17.019,18.59,1
226.677,18.573,18.59,1
226.777,16.289,18.59,1
226.877,13.506,18.59,1
226.977,13.314,18.59,1
227.077,10.377,18.59,1
227.177,7.739,18.59,1
227.277,5.977,18.59,1
227.377,4.864,18.59,1
227.477,3.656,18.59,1
227.577,1.656,18.59,1
227.677,0.977,18.63,1
227.777,0.0,18.63,1
227.877,0.0,18.63,1
227.977,0.0,18.63,0
228.077,0.0,18.63,0
228.177,0.0,18.63,0
228.277,0.0,18.63,0
228.377,0.0,18.63,0
228.477,0.0,18.63,0
228.577,0.0,18.63,0
228.677,0.0,18.63,0
228.777,0.0,18.63,0
228.877,0.0,18.59,0
228.977,0.0,18.59,0
229.077,0.0,18.59,0
229.177,6.431,18.59,0
229.277,22.764,18.59,0
229.377,19.073,18.59,1
229.477,15.052,18.59,1
229.577,12.698,18.59,1
229.677,10.627,18.59,1
229.777,8.248,18.59,1
229.877,4.91,18.59,1
229.977,2.806,18.59,1
230.077,1.331,18.59,1
230.177,0.0,18.59,1
230.277,0.0,18.59,1
230.377,0.0,18.59,0
230.477,0.0,18.59,0
230.577,0.0,18.59,0
230.677,0.0,18.63,0
230.777,0.0,18.63,0
230.877,0.0,18.63,0
230.977,0.0,18.63,0
231.077,0.0,18.63,0
231.177,0.0,18.63,0
231.277,6.914,18.63,0
231.377,9.898,18.63,0
231.477,10.014,18.63,1
231.577,7.027,18.63,1
231.677,7.135,18.63,1
231.777,4.819,18.63,1
231.877,4.056,18.63,1
231.977,3.744,18.63,1
232.077,2.456,18.63,1
232.177,0.0,18.63,1
232.277,0.044,18.63,1
232.377,0.0,18.63,0
232.477,0.0,18.69,0
232.577,0.0,18.69,0
232.677,0.0,18.69,0
232.777,0.0,18.69,0
232.877,0.0,18.69,0
232.977,0.044,18.69,0
233.077,9.11,18.69,0
233.177,9.469,18.69,0
233.277,9.285,18.69,1
233.377,6.694,18.69,1
233.477,7.46,18.69,1
233.577,4.231,18.69,1
233.677,2.635,18.76,1
233.777,0.0,18.76,1
233.877,0.0,18.76,1
233.977,0.0,18.76,0
234.077,0.0,18.76,0
234.177,0.0,18.76,0
234.277,0.0,18.8,0
234.377,0.0,18.8,0
234.477,0.0,18.8,0
234.577,7.244,18.8,0
234.677,8.648,18.8,0
234.777,8.706,18.8,1
234.877,5.664,18.83,1
234.977,4.36,18.83,1
235.077,1.019,18.83,1
235.177,0.0,18.83,1
235.277,0.0,18.83,1
235.377,0.0,18.83,0
235.477,0.0,18.9,0
235.577,0.0,18.9,0
235.677,0.0,18.9,0
235.777,0.0,18.9,0
235.877,4.998,18.9,0
235.977,8.194,18.9,0
236.077,8.477,18.93,1
236.177,5.489,18.93,1
236.277,6.164,18.93,1
236.377,3.431,18.93,1
236.477,0.0,18.93,1
236.577,0.0,18.93,1
236.677,0.0,19.0,0
236.777,0.0,19.0,0
236.877,0.0,19.0,0
236.977,0.0,19.0,0
237.077,0.0,19.0,0
237.177,0.0,19.0,0
237.277,0.0,19.0,0
237.377,6.914,19.0,0
237.477,6.106,19.0,0
237.577,4.956,19.0,1
237.677,4.36,19.0,1
237.777,2.898,19.0,1
237.877,2.806,19.03,1
237.977,0.977,19.03,1
238.077,0.0,19.03,1
238.177,0.0,19.03,1
238.277,0.0,19.03,0
238.377,0.0,19.03,0
238.477,0.0,19.1,0
238.577,0.0,19.1,0
238.677,1.61,19.1,0
238.777,2.594,19.1,0
238.877,2.056,19.1,1
238.977,1.106,19.1,1
239.077,0.577,19.1,1
239.177,0.0,19.1,1
239.277,0.0,19.1,1
239.377,0.0,19.1,0
239.477,0.044,19.1,0
239.577,0.0,19.1,0
239.677,0.0,19.17,0
239.777,0.0,19.17,0
239.877,0.0,19.17,0
239.977,0.0,19.17,0
240.077,0.0,19.17,0
240.177,0.0,19.17,0
240.277,0.0,19.24,0
240.377,0.0,19.24,0
240.477,0.0,19.24,0
240.577,0.0,19.24,0
240.677,0.0,19.24,0
240.777,0.0,19.24,0
240.877,0.0,19.3,0
240.977,0.0,19.3,0
241.077,0.0,19.3,0
241.177,0.0,19.3,0
241.277,0.0,19.3,0
241.377,0.0,19.3,0
241.477,0.0,19.34,0
241.577,0.0,19.34,0
241.677,0.0,19.34,0
241.777,0.0,19.34,0
241.877,0.0,19.34,0
241.977,0.0,19.34,0
242.077,0.0,19.41,0
242.177,0.0,19.41,0
242.277,0.0,19.41,0
242.377,0.0,19.41,0
242.477,0.0,19.41,0
242.577,0.0,19.41,0
242.677,0.0,19.44,0
242.777,0.0,19.44,0
242.877,0.0,19.44,0
242.977,0.0,19.44,0
243.077,0.0,19.44,0
243.177,0.0,19.44,0
243.277,0.0,19.44,0
243.377,0.0,19.44,0
243.477,0.0,19.44,0
243.577,0.0,19.44,0
243.677,0.0,19.44,0
243.777,0.0,19.44,0
243.877,1.514,19.47,0
243.977,2.41,19.47,0
244.077,1.656,19.47,1
244.177,1.514,19.47,1
244.277,0.977,19.47,1
244.377,0.664,19.47,1
244.477,0.356,19.51,1
244.577,0.089,19.51,1
244.677,0.177,19.51,1
244.777,0.0,19.51,1
244.877,0.135,19.51,1
244.977,0.0,19.51,1
245.077,0.135,19.58,1
245.177,0.0,19.58,1
245.277,0.0,19.58,1
245.377,0.0,19.58,0
245.477,0.0,19.58,0
245.577,0.0,19.58,0
245.677,0.0,19.51,0
245.777,0.0,19.51,0
245.877,0.0,19.51,0
245.977,0.0,19.51,0
246.077,0.0,19.51,0
246.177,0.0,19.51,0
246.277,0.0,19.41,0
246.377,0.0,19.41,0
246.477,0.0,19.41,0
246.577,0.0,19.41,0
246.677,0.0,19.41,0
246.777,0.0,19.41,0
246.877,0.0,19.3,0
246.977,0.0,19.3,0
247.077,0.0,19.3,0
247.177,0.0,19.3,0
247.277,0.0,19.3,0
247.377,0.0,19.3,0
247.477,0.0,19.2,0
247.577,0.0,19.2,0
247.677,0.0,19.2,0
247.777,0.0,19.2,0
247.877,0.0,19.2,0
247.977,0.0,19.2,0
248.077,0.0,19.1,0
248.177,0.0,19.1,0
248.277,0.0,19.1,0
248.377,0.0,19.1,0
248.477,0.0,19.1,0
248.577,0.0,19.1,0
248.677,0.0,19.0,0
248.777,0.0,19.0,0
248.877,0.0,19.0,0
248.977,0.0,19.0,0
249.077,0.0,19.0,0
249.177,0.0,19.0,0
249.277,0.0,18.97,0
249.377,0.0,18.97,0
249.477,0.0,18.97,0
249.577,0.0,18.97,0
249.677,0.0,18.97,0
249.777,0.0,18.97,0
249.877,0.0,18.9,0
249.977,0.0,18.9,0
250.077,0.0,18.9,0
250.177,0.0,18.9,0
250.277,0.0,18.9,0
250.377,0.0,18.9,0
250.477,0.0,18.84,0
250.577,0.0,18.84,0
250.677,0.0,18.84,0
250.777,0.0,18.84,0
250.877,0.0,18.84,0
250.977,0.0,18.84,0
251.077,0.0,18.8,0
251.177,0.0,18.8,0
251.277,0.0,18.8,0
251.377,0.0,18.8,0
251.477,0.0,18.8,0
251.577,0.0,18.8,0
251.677,0.0,18.76,0
251.777,0.0,18.76,0
251.877,0.0,18.76,0
251.977,0.0,18.76,0
252.077,0.0,18.76,0
252.177,0.0,18.76,0
252.277,0.0,18.73,0
252.377,0.0,18.73,0
252.477,0.0,18.73,0
252.577,0.0,18.73,0
252.677,0.0,18.73,0
252.777,0.0,18.73,0
252.877,0.0,18.73,0
252.977,0.0,18.73,0
253.077,0.0,18.73,0
253.177,0.0,18.73,0
253.277,0.0,18.73,0
253.377,0.0,18.73,0
253.477,0.0,18.69,0
253.577,0.0,18.69,0
253.677,0.0,18.69,0
253.777,0.0,18.69,0
253.877,0.0,18.69,0
253.977,0.0,18.69,0
254.077,0.0,18.69,0
254.177,0.0,18.69,0
254.277,0.0,18.69,0
254.377,0.0,18.69,0
254.477,0.0,18.69,0
254.577,0.0,18.69,0
254.677,0.0,18.66,0
254.777,0.0,18.66,0
254.877,0.0,18.66,0
254.977,0.0,18.66,0
255.077,0.0,18.66,0
255.177,0.0,18.66,0
255.277,0.0,18.66,0
255.377,0.0,18.66,0
255.477,0.0,18.66,0
255.577,0.0,18.66,0
255.677,0.0,18.66,0
255.777,0.0,18.66,0
255.877,0.0,18.66,0
255.977,0.664,18.66,0
256.077,1.331,18.66,0
256.177,1.331,18.66,1
256.277,0.531,18.66,1
256.377,0.623,18.66,1
256.477,0.089,18.66,1
256.577,0.31,18.66,1
256.677,0.0,18.66,1
256.777,0.223,18.66,1
256.877,0.0,18.66,1
256.977,0.135,18.66,1
257.077,0.0,18.73,1
257.177,0.0,18.73,1
257.277,0.0,18.73,0
257.377,0.0,18.73,0
257.477,0.0,18.73,0
257.577,0.0,18.73,0
257.677,0.0,18.8,0
257.777,0.0,18.8,0
257.877,0.0,18.8,0
257.977,0.0,18.8,0
258.077,0.0,18.8,0
258.177,0.0,18.8,0
258.277,0.0,18.8,0
258.377,0.0,18.8,0
258.477,0.0,18.8,0
258.577,0.0,18.8,0
258.677,0.0,18.8,0
258.777,0.0,18.8,0
258.877,0.0,18.73,0
258.977,0.0,18.73,0
259.077,0.0,18.73,0
259.177,0.0,18.73,0
259.277,0.0,18.73,0
259.377,0.0,18.73,0
259.477,0.0,18.69,0
259.577,0.0,18.69,0
259.677,0.0,18.69,0
259.777,0.0,18.69,0
259.877,0.0,18.69,0
259.977,0.0,18.69,0
260.077,0.0,18.63,0
260.177,0.0,18.63,0
260.277,0.0,18.63,0
260.377,0.0,18.63,0
260.477,0.0,18.63,0
260.577,0.0,18.63,0
260.677,0.0,18.63,0
260.777,0.0,18.63,0
260.877,0.0,18.63,0
260.977,0.0,18.63,0
261.077,0.0,18.63,0
261.177,0.0,18.63,0
261.277,0.0,18.59,0
261.377,0.0,18.59,0
261.477,0.0,18.59,0
261.577,0.0,18.59,0
261.677,0.0,18.59,0
261.777,0.0,18.59,0
261.877,0.0,18.56,0
261.977,0.0,18.56,0
262.077,0.0,18.56,0
262.177,0.0,18.56,0
262.277,0.0,18.56,0
262.377,0.0,18.56,0
262.477,0.0,18.56,0
262.577,0.0,18.56,0
262.677,0.0,18.56,0
262.777,0.0,18.56,0
262.877,0.0,18.56,0
262.977,0.0,18.56,0
263.077,0.0,18.52,0
263.177,0.0,18.52,0
263.277,0.0,18.52,0
263.377,0.0,18.52,0
263.477,0.0,18.52,0
263.577,0.0,18.52,0
263.677,0.0,18.52,0
263.777,0.0,18.52,0
263.877,0.0,18.52,0
263.977,0.0,18.52,0
264.077,0.0,18.52,0
264.177,0.0,18.52,0
264.277,0.0,18.52,0
264.377,0.0,18.52,0
264.477,0.0,18.52,0
264.577,0.0,18.52,0
264.677,0.0,18.52,0
264.777,0.0,18.52,0
264.877,0.0,18.52,0
264.977,0.0,18.52,0
265.077,0.0,18.52,0
265.177,0.0,18.52,0
265.277,0.0,18.52,0
265.377,0.0,18.52,0
265.477,0.0,18.49,0
265.577,0.0,18.49,0
265.677,0.0,18.49,0
265.777,0.0,18.49,0
265.877,0.0,18.49,0
265.977,0.0,18.49,0
266.077,0.0,18.5,0
266.177,0.0,18.5,0
266.277,0.0,18.5,0
266.377,0.0,18.5,0
266.477,0.0,18.5,0
266.577,0.0,18.5,0
266.677,0.0,18.52,0
266.777,0.0,18.52,0
266.877,0.0,18.52,0
266.977,0.0,18.52,0
267.077,0.0,18.52,0
267.177,0.0,18.52,0
267.277,0.0,18.51,0
267.377,0.0,18.51,0
267.477,0.0,18.51,0
267.577,0.0,18.51,0
267.677,0.0,18.51,0
267.777,0.0,18.51,0
267.877,0.0,18.52,0
267.977,0.0,18.52,0
268.077,0.0,18.52,0
268.177,0.0,18.52,0
268.277,0.0,18.52,0
268.377,0.0,18.52,0
268.477,0.0,18.52,0
268.577,0.0,18.52,0
268.677,0.0,18.52,0
268.777,0.0,18.52,0
268.877,0.0,18.52,0
268.977,0.0,18.52,0
269.077,0.0,18.56,0
269.177,0.0,18.56,0
269.277,0.0,18.56,0
269.377,0.0,18.56,0
269.477,0.0,18.56,0
269.577,0.0,18.56,0
269.677,0.0,18.56,0
269.777,0.0,18.56,0
269.877,0.0,18.56,0
269.977,1.244,18.56,0
270.077,1.419,18.56,0
270.177,1.702,18.56,1
270.277,1.373,18.59,1
270.377,1.106,18.59,1
270.477,0.839,18.59,1
270.577,0.531,18.59,1
270.677,0.752,18.59,1
270.777,0.356,18.59,1
270.877,0.531,18.63,1
270.977,0.044,18.63,1
271.077,0.223,18.63,1
271.177,0.0,18.63,1
271.277,0.089,18.63,1
271.377,0.0,18.63,0
271.477,0.0,18.66,0
271.577,0.0,18.66,0
271.677,0.0,18.66,0
271.777,0.0,18.66,0
271.877,0.0,18.66,0
271.977,0.0,18.66,0
272.077,0.0,18.49,0
272.177,0.0,18.49,0
272.277,0.0,18.49,0
272.377,0.0,18.49,0
272.477,0.0,18.49,0
272.577,0.0,18.49,0
272.677,0.0,18.15,0
272.777,0.0,18.15,0
272.877,0.0,18.15,0
272.977,0.0,18.15,0
273.077,0.0,18.15,0
273.177,0.0,18.15,0
273.277,0.0,17.84,0
273.377,0.0,17.84,0
273.477,0.0,17.84,0
273.577,0.044,17.84,0
273.677,0.0,17.84,0
273.777,0.0,17.84,0
273.877,0.0,17.61,0
273.977,0.0,17.61,0
274.077,0.0,17.61,0
274.177,0.0,17.61,0
274.277,0.0,17.61,0
274.377,0.0,17.61,0
274.477,0.223,17.4,0
274.577,0.0,17.4,0
274.677,0.044,17.4,0
274.777,0.0,17.4,0
274.877,0.0,17.4,0
274.977,0.0,17.4,0
275.077,0.0,17.3,0
275.177,0.0,17.3,0
275.277,0.0,17.3,0
275.377,0.0,17.3,0
275.477,0.0,17.3,0
275.577,0.0,17.3,0
275.677,0.0,17.23,0
275.777,0.0,17.23,0
275.877,0.0,17.23,0
275.977,0.0,17.23,0
276.077,0.0,17.23,0
276.177,0.0,17.23,0
276.277,0.0,17.2,0
276.377,0.0,17.2,0
276.477,0.0,17.2,0
276.577,0.0,17.2,0
276.677,0.0,17.2,0
276.777,0.0,17.2,0
276.877,0.0,17.2,0
276.977,0.0,17.2,0
277.077,0.0,17.2,0
277.177,0.0,17.2,0
277.277,0.0,17.2,0
277.377,0.044,17.2,0
277.477,0.0,17.21,0
277.577,0.0,17.21,0
277.677,0.0,17.21,0
277.777,0.0,17.21,0
277.877,0.044,17.21,0
277.977,0.0,17.21,0
278.077,0.044,17.27,0
278.177,0.0,17.27,0
278.277,0.0,17.27,0
278.377,0.0,17.27,0
278.477,0.0,17.27,0
278.577,0.0,17.27,0
278.677,0.0,17.37,0
278.777,0.0,17.37,0
278.877,0.0,17.37,0
278.977,0.0,17.37,0
279.077,0.0,17.37,0
279.177,0.0,17.37,0
279.277,0.0,17.47,0
279.377,0.0,17.47,0
279.477,0.0,17.47,0
279.577,0.0,17.47,0
279.677,0.0,17.47,0
279.777,0.0,17.47,0
279.877,0.0,17.57,0
279.977,0.0,17.57,0
280.077,0.0,17.57,0
280.177,0.0,17.57,0
280.277,0.0,17.57,0
280.377,0.0,17.57,0
280.477,0.0,17.67,0
280.577,0.0,17.67,0
280.677,0.0,17.67,0
280.777,0.0,17.67,0
280.877,0.0,17.67,0
280.977,0.0,17.67,0
281.077,0.0,17.81,0
281.177,0.0,17.81,0
281.277,0.0,17.81,0
281.377,0.0,17.81,0
281.477,0.0,17.81,0
281.577,0.0,17.81,0
281.677,0.0,17.88,0
281.777,0.0,17.88,0
281.877,0.0,17.88,0
281.977,0.0,17.88,0
282.077,0.0,17.88,0
282.177,0.0,17.88,0
282.277,0.0,17.95,0
282.377,0.0,17.95,0
282.477,0.0,17.95,0
282.577,0.0,17.95,0
282.677,0.0,17.95,0
282.777,0.0,17.95,0
